Real,K-AGRUED,LSTM,GRUED,SVR,ARIMA
2627,2777.57,2775.48,2825.05,2792.69,2844.55
2541,2617.2,2604.26,2675.91,2667.49,2723.47
2352,2502.98,2499.74,2566.71,2607.17,2702.86
2439,2378.7,2347.15,2450.53,2475.36,2528.47
2780,2530.8,2474.21,2600.47,2535.74,2516.22
2891,2824.47,2793.52,2878.44,2777.5,2775.32
2430,2796.03,2823.27,2843.6,2857.18,2987.33
2593,2476.81,2438.44,2549.35,2529.16,2560.24
2852,2668.26,2621.37,2735.08,2644.69,2634.38
2938,2892.54,2865.14,2945.69,2830.7,2836.26
2960,2965.18,2944.89,3013.21,2892.89,2907.43
2445,2853.51,2887.2,2900.86,2909.17,3058.01
2661,2504.71,2462.08,2580.72,2538.88,2560.95
2688,2679.9,2657.67,2747.83,2693.83,2741.72
2877,2748.16,2710.15,2815.58,2713.41,2719.31
2925,2908.18,2885.85,2965.26,2850.75,2874.83
3134,2997.76,2959.85,3052.43,2885.86,2866.75
2693,3049.37,3077.31,3088.31,3037.08,3163.84
2696,2705.99,2687.64,2776.53,2717.02,2772.74
2447,2645.84,2652.99,2717.05,2719.14,2838.21
2517,2468.55,2442.59,2550.16,2537.78,2599.16
2383,2489.21,2484.28,2569.33,2588.09,2694.32
2262,2354.79,2348.33,2439.28,2490.79,2604.69
2519,2326.16,2282.23,2413.52,2403.96,2432.51
2737,2578.38,2539.22,2660.44,2588.39,2605.52
2463,2680.04,2691.97,2754.02,2748.43,2871.59
2435,2458.72,2444.54,2543.59,2546.57,2628.1
2614,2481.46,2446.8,2567.56,2525.62,2556.49
2410,2569.32,2574.45,2650.84,2656.55,2769.47
2356,2397.01,2386.24,2484.64,2506.18,2594.66
2415,2369.94,2348.05,2458.9,2466.29,2528.73
2327,2392.93,2386.3,2481.41,2508.48,2602.15
2550,2380.9,2343.24,2470.98,2443.78,2463.67
2419,2519.6,2518.92,2606.23,2606.57,2699.25
2539,2447.92,2421.63,2537.65,2509.23,2545.29
2479,2525.17,2518.13,2613.16,2597.12,2669.21
2580,2503.58,2480.37,2593.26,2551.92,2585.17
2292,2509.25,2526.24,2597.33,2626.3,2749.18
2102,2240.46,2246.11,2332.38,2413.21,2524.83
2316,2152.25,2118.19,2243.65,2276.91,2294.97
2563,2373.21,2335.94,2465.5,2428.71,2424.33
2281,2491.25,2509.28,2581.75,2610.62,2723.54
2400,2305.44,2281.53,2397.93,2401.26,2424.7
2198,2344.56,2353.85,2437.44,2487.44,2582.34
2325,2224.24,2199.99,2316.11,2339.24,2358.14
2167,2279.28,2284.35,2372.34,2430.19,2511.1
2094,2143.2,2139.52,2234.45,2314.78,2378.01
2397,2165.52,2124.66,2255.35,2261.92,2230.63
2290,2363.15,2364.88,2457.04,2480.07,2534.69
2428,2329.68,2292.01,2390.33,2434.14,2449.33
2595,2476.01,2435.92,2532.6,2526.73,2515.35
2668,2622.81,2593.58,2673.03,2641.13,2629.59
2682,2683.07,2660.5,2730.53,2692.05,2687.3
2511,2651.42,2647.46,2699.16,2702.35,2745.47
2348,2478.37,2471.88,2535.63,2584.5,2655.61
2547,2403.16,2359.64,2467.83,2473.18,2481.22
2313,2497.64,2498.58,2555.3,2609.99,2699.72
1821,2194.96,2220.64,2262.74,2449.38,2640.19
1982,1877.16,1845.61,1962.37,2131.45,2226.04
2405,2095.68,2033.43,2175.59,2230.64,2240.77
2558,2449.34,2410.95,2516.68,2512.21,2535.9
2667,2594.95,2561.94,2656.97,2618.94,2635.42
2640,2673.22,2654.81,2730.82,2696.06,2734.7
2181,2537.41,2562.05,2597.37,2677.25,2830.01
2264,2205.25,2174.81,2283.02,2358.4,2435.13
1971,2194.37,2201.22,2270.56,2414.37,2576.38
2403,2085.35,2023.51,2170.37,2218.87,2234.26
2587,2454.45,2413.91,2527.93,2510.21,2539.2
2281,2520.82,2530.39,2587.92,2640.41,2772.04
2128,2245.88,2239.4,2324.59,2424.67,2554.07
2133,2131.75,2110.72,2215.01,2319.66,2426.71
2157,2141.25,2118.47,2224.99,2322.43,2424.55
2241,2179.95,2151.14,2263.71,2338.1,2423.03
2298,2257.23,2230.75,2339.66,2395.21,2478.65
2353,2314.15,2287.92,2395.83,2434.42,2512.95
2401,2368.09,2342.77,2449.01,2472.68,2547.85
2281,2374.88,2366.67,2455.15,2506.37,2619.17
2575,2356.04,2306.69,2439.95,2421,2441.69
2367,2531.28,2533.21,2607.11,2631.07,2750.26
2240,2337.72,2330.96,2420.83,2480.85,2598.68
2345,2266.69,2237.19,2353.03,2390.47,2461.04
2138,2294.81,2296.61,2379.59,2464.13,2603.21
2449,2215.56,2166.71,2304.39,2318.13,2344.12
2322,2420.53,2415.2,2503.98,2537.9,2647.38
2302,2317.4,2301.4,2404.21,2445.93,2538.07
2391,2324.1,2297.51,2411.71,2431,2496.45
1970,2286.82,2311.66,2373.31,2494.29,2679.45
1930,1961.72,1951.74,2053.7,2199.59,2318.64
2522,2080.93,2008.87,2173.41,2172.02,2133.82
2318,2474.22,2479.07,2559.3,2588.19,2706.45
2217,2291.4,2285.43,2380.85,2438.85,2543.86
2021,2165.62,2169.58,2256.29,2365.86,2499.54
2342,2100.78,2055.07,2192.46,2228.68,2243.5
2140,2289.53,2294.75,2379.8,2453.84,2577.1
1965,2093.45,2096.6,2184.91,2308.77,2435.51
2152,2012.56,1981.93,2104.15,2187.52,2231.48
2158,2150.17,2135.74,2241.78,2315.17,2390.92
1879,2084.66,2098.99,2176.32,2318.37,2462.36
1908,1890.58,1878.25,1981.54,2126.78,2206.02
2292,2006.88,1958.57,2097.46,2144.69,2130.44
2250,2276.84,2268.38,2369.11,2411.27,2480.38
2315,2261.24,2242.3,2353.49,2379.87,2421.43
2169,2273.28,2276.02,2365.91,2426,2514.03
1993,2120.03,2125.8,2211.65,2319.67,2419.09
1986,1990.41,1980.74,2079.72,2195.71,2257.74
2042,1999.39,1983.72,2088.22,2189.67,2232.57
2061,2044.11,2031.74,2133.37,2226.9,2272.74
2257,2106.69,2076.71,2195.93,2238.85,2235.75
2100,2210.72,2216.28,2303.13,2377.21,2450.1
2098,2106.61,2084,2173.65,2310.39,2391.02
1916,2059.47,2054.92,2127.57,2308.82,2437.25
2139,1984.91,1943.49,2060.5,2194.28,2250.78
1954,2098.62,2094.04,2167.33,2334.7,2462.42
1882,1946.75,1934.01,2022.7,2216.58,2345.04
1984,1921.36,1893.27,2000.94,2171.56,2268.08
2022,2002.49,1978.25,2079.1,2234.24,2334.49
2381,2119.26,2062.25,2195.42,2257.8,2274.3
2715,2470.29,2413.48,2535.7,2495.69,2470.34
2710,2727.8,2707.49,2778.79,2728.19,2742.68
2566,2688.04,2681.59,2740.31,2725.18,2778.38
2158,2473.89,2492.57,2534.6,2624.33,2766.37
1673,2040.88,2067,2116.97,2344.22,2561.75
1947,1767.1,1731.1,1861.83,2040.08,2125.84
1875,1937,1925.64,2020.91,2205.71,2347.91
1897,1891.28,1872.68,1978.26,2159.63,2287.12
2054,1945.69,1913.09,2032.48,2172.58,2264.36
2234,2103.3,2065.03,2185.96,2272.85,2342.02
2061,2193.82,2189.15,2272.37,2393.12,2530.95
2042,2059.96,2041.84,2143.68,2276.19,2395.51
1802,1985.81,1990.3,2070.61,2262.98,2439.97
1514,1742.92,1758.82,1835.44,2108.91,2322.03
1570,1566.94,1563.14,1674.06,1939.54,2091.69
1868,1676.51,1645.23,1780.34,1969.49,2055.56
2147,1946.26,1903.81,2037.65,2147.19,2211.21
2210,2164.29,2138.13,2249.4,2330.05,2421.42
1721,2089.12,2117.88,2173.43,2372.67,2595.94
2089,1829.8,1784.5,1926.9,2053.04,2105.14
2084,2089.04,2071.07,2176.76,2288.56,2401.52
2213,2117.38,2086.32,2205.59,2284.41,2363.73
2170,2202.75,2187.91,2289.09,2372.26,2482.72
2231,2185.43,2160.75,2272.98,2341.74,2429.3
2252,2236.39,2215.61,2323.36,2383.5,2475.2
2163,2229.81,2220.23,2316.89,2397.58,2514.29
2153,2160.01,2143.3,2248.84,2334.63,2437.82
1982,2109.56,2109.31,2198.86,2326.89,2469.96
1766,1929.71,1936.6,2021.36,2209.62,2375.34
1786,1782.73,1772.41,1878.34,2068.98,2188.88
2006,1851.31,1820.45,1946.29,2080.32,2146.77
2270,2072.55,2031.75,2164.22,2222.69,2261.35
2053,2214.17,2219.48,2303.8,2405.22,2544.14
1662,1954.41,1978.92,2045.87,2252.55,2447.79
1732,1699.04,1689.06,1796.11,1998.8,2100.48
1951,1800.47,1772.73,1895.34,2040.37,2098.04
1985,1961.02,1945.49,2052.96,2180.42,2268.8
1961,1979.26,1969.14,2070.95,2202.11,2300.37
1730,1904.21,1915.45,1995.8,2184.83,2333.53
2106,1837.89,1795.22,1931.06,2033.93,2040.6
2254,2140.03,2111.99,2231.56,2281.89,2322.04
2021,2191.58,2201.46,2283.5,2385.78,2510.23
1611,1917.12,1946.27,2008.07,2220.89,2399.24
1736,1667.4,1655.64,1760.41,1955.85,2017.46
1885,1787.05,1767.58,1877.22,2031,2077.11
1948,1904.78,1889.64,1994.05,2125.68,2182.58
2196,2011,1976.31,2100.24,2166.44,2170.48
2177,2185.76,2176.11,2277.61,2337.81,2393.3
1777,2071.51,2100.25,2163.03,2323.08,2471.22
1717,1773.33,1773.95,1859.78,2050.14,2127.42
1516,1683.17,1700.02,1768.81,2010.8,2121.74
2120,1705.54,1651.47,1792.96,1888.5,1801.93
1395,1376.07,1390.32,1418.18,1451.84,1410.4
1590,1425.05,1420.22,1467.24,1452.48,1360.32
1944,1664.37,1639.45,1667.87,1570.78,1433.14
1725,1884.56,1906.18,1819.25,1783.95,1783.13
1869,1751.55,1744.87,1728.84,1655.35,1564.21
1974,1889.92,1883.25,1839.66,1743.7,1659.07
2130,2009.67,1995.22,1939.93,1807.74,1708.59
2026,2100.67,2108.04,2002.84,1899.7,1865.48
1953,2005.39,2013.72,1926.87,1842.24,1797.96
1802,1912.68,1931.76,1847.93,1801.19,1774.78
1959,1835.96,1829.24,1799.62,1711.33,1606.87
1941,1952.64,1959.52,1887.42,1808.38,1746.41
2008,1955.99,1955.46,1894.33,1799.26,1714.86
2006,2006.65,2011.74,1933.21,1841.16,1773.67
1998,2003.45,2009.76,1930.66,1841.68,1774.78
1760,1938.21,1968.26,1867.12,1838.54,1828.2
2083,1836.22,1816.6,1808.29,1692.55,1539.86
2060,2077.44,2084.84,1992.17,1892.49,1828.82
2318,2125.12,2105.45,2044.07,1880.45,1745.4
2357,2320.97,2318.23,2198.14,2029.89,1959.61
1790,2206.25,2264.04,2077.96,2052.97,2136.49
2197,1889.64,1862.39,1856.2,1716.38,1538.55
1845,2108.25,2148.29,2005.83,1967.09,1988.4
1961,1873.88,1874.95,1830.6,1753.32,1647.42
2178,2017.33,2005.94,1954.08,1827.66,1698.01
2244,2195.02,2194.6,2096.53,1960.34,1876.33
1848,2143.39,2188.35,2035.01,1999.89,2035.22
1983,1882.9,1882.58,1838.8,1758.1,1646.07
2149,2027.85,2021.7,1961.03,1845.04,1728.14
2281,2184.18,2178.44,2091.05,1947.85,1846.61
2271,2275.91,2282.59,2163.25,2026.03,1969.02
2104,2227.35,2249.98,2116.41,2021.41,2003.52
1642,1992.26,2046.84,1906.32,1923.26,1969.1
1746,1665.1,1672.17,1655.32,1622.22,1516.09
2038,1819.64,1805.74,1791.39,1692.58,1539.63
1494,1907.15,1970.91,1831.26,1884,1948.23
1808,1565.86,1554.55,1581.34,1519.48,1362.49
1803,1809.93,1824.07,1770.21,1734.11,1656.76
1513,1733.85,1776.43,1694.59,1730.59,1724.72
1383,1475.39,1507.96,1485.74,1530.45,1484.71
1623,1434.82,1432.68,1468.55,1439.34,1303.92
1733,1649.52,1655.53,1639.21,1605.54,1499.47
2065,1818.7,1799.8,1789.2,1681.25,1520.55
1846,2016.98,2045.98,1935.76,1902.72,1892.3
1663,1806.24,1835.66,1757.52,1757.72,1729.13
1820,1703.8,1703.32,1684.27,1630.32,1514.54
1765,1812.29,1828.83,1766.64,1738.76,1678.88
1880,1798.81,1799.35,1761.3,1699.94,1597.1
1845,1878.88,1891.2,1822.93,1778.52,1717.11
1897,1865.36,1869.39,1814.16,1753.75,1670.27
1647,1842.87,1875.37,1783.29,1788.65,1783.47
1677,1657.48,1668.34,1636.46,1612.47,1532.94
1844,1722.94,1718.85,1696.21,1632.57,1519.85
1810,1843.94,1854.69,1790.39,1749.27,1691.1
1784,1811.61,1821.99,1762.48,1724.34,1664.16
1720,1775.86,1790.3,1729.95,1704.74,1654.44
1550,1684.13,1710.69,1647.34,1657.75,1633.83
1750,1602.05,1597.02,1592.29,1533.4,1417.82
1621,1725.73,1746.19,1682.61,1676.22,1644.84
1710,1648.09,1650.85,1624.54,1581.32,1495.45
1952,1759.3,1740.6,1738.58,1640.05,1532.11
1813,1911.98,1923.53,1844.25,1784.24,1766.74
1831,1809.84,1811.51,1769.44,1704.82,1647.56
1793,1814.63,1822.05,1771.04,1717.36,1672.13
1738,1771.74,1782.83,1735.81,1696.4,1654.12
1631,1702.52,1721.17,1677.48,1664.75,1634.47
1663,1627.32,1635.64,1623.26,1600.57,1535.53
1598,1636.37,1654.07,1626.2,1621.51,1578.55
1741,1621.68,1620.67,1624.2,1582.31,1486.85
1571,1691.16,1718.29,1666.23,1672.29,1651.5
1783,1611.72,1605.24,1619.53,1567.26,1452.03
1587,1728.52,1758.13,1695.91,1700.99,1683.6
1913,1657.31,1639.84,1662.01,1579,1432.2
1848,1894.89,1908.87,1838.56,1783.88,1731.27
1971,1875.9,1873.3,1831.62,1745.36,1644.53
1729,1910.02,1941.16,1843.71,1822.24,1812.53
2074,1809.79,1788.69,1787.6,1672.85,1514.84
1863,2021.51,2047.93,1937.78,1887.17,1870.27
1696,1820,1847.6,1773.43,1759.74,1727.85
1765,1707.7,1715.82,1691.49,1654.22,1562.65
1945,1806.87,1802.64,1777.98,1699.48,1579.08
2021,1965.04,1967.36,1904.3,1814.44,1720.88
1805,1968.82,1998.92,1895.24,1862.49,1843.24
1609,1754.91,1788.05,1718.67,1727.61,1699.42
1758,1639.45,1642.21,1638.46,1599.72,1485.36
1658,1731.22,1756.08,1703.1,1698.35,1645.02
1679,1658.67,1673.55,1648.26,1632.75,1548.94
1462,1621.16,1659.52,1606.73,1646.97,1622.14
1600,1486.48,1493.07,1511.55,1501.45,1390.17
1635,1603.22,1617.97,1602.44,1594.24,1506.3
1910,1699.68,1689.81,1692.24,1617.81,1469.33
2174,1979.45,1965.1,1924.41,1800.37,1656.95
2074,2151.16,2168.44,2054.66,1965.59,1924.95
2004,2060.89,2076.76,1979.57,1905.46,1852.13
1743,1943.73,1979.9,1873.21,1862.03,1853.6
1655,1721.85,1745.93,1693.76,1690.47,1632.61
1868,1706.71,1702.42,1693.38,1630.3,1497.04
1724,1836.44,1863.22,1786.93,1774.23,1732.95
1591,1691.97,1720.56,1665.89,1676.88,1630.76
1759,1630.34,1631.54,1626.75,1584.64,1463.55
1886,1793.56,1795.02,1760.73,1700.1,1590.04
2011,1923.09,1921.73,1869.37,1785.79,1679.58
2023,2020.91,2028.08,1947.82,1868.02,1795.98
1742,1959.84,1995.77,1884.71,1875.71,1878.32
1646,1721.56,1744.72,1689.5,1686.23,1633.74
1742,1671.02,1677.07,1654.36,1618.38,1517.82
1696,1734.66,1752.22,1701.45,1684.74,1621.05
1670,1692.67,1709.09,1666.36,1651.66,1583.16
1448,1617.21,1653.6,1594.54,1632.32,1613.4
1468,1449.36,1467.23,1464.56,1473.34,1396.54
1417,1452.49,1476.79,1463.27,1486.06,1427.44
1482,1429.51,1443.44,1448.73,1448.19,1362.49
1791,1557.57,1545.11,1564.17,1492.93,1345.84
1869,1817.93,1818.96,1772.41,1712.15,1624.43
1915,1889.58,1891.11,1831.67,1765.58,1689.37
2145,1982.3,1963.65,1917.09,1796.32,1677.2
1817,2070.33,2102.17,1974.05,1948.8,1986.23
1805,1823.08,1830.23,1770.67,1725.41,1665.27
1917,1842.15,1836.69,1790.72,1715.48,1625.17
2014,1952.05,1944.07,1883.79,1792.88,1711.92
1823,1961.16,1974.61,1881.03,1817.38,1814.31
1913,1837.75,1831.1,1795.06,1708.88,1635.32
1980,1924.25,1917.51,1864.46,1763.76,1693.28
1737,1914.97,1937.72,1842.81,1804.85,1809.92
1737,1727.91,1735.26,1702.86,1662.62,1607.31
1510,1671.49,1702.17,1646.65,1664.14,1663.88
1517,1496.6,1510.29,1516.24,1525.93,1469.41
1535,1506.81,1519.67,1525.11,1531.07,1470
1363,1478.09,1509.98,1492.89,1543.07,1527.54
1553,1393.32,1392.27,1441.79,1436.72,1332.63
1671,1569.69,1572.99,1580.99,1555.95,1464.54
1976,1738.39,1720.75,1727,1631.07,1489.58
1819,1935.38,1956.28,1867.37,1820.31,1792.16
1706,1786.88,1808.18,1747.81,1726.02,1685.3
1608,1674.69,1697.72,1656.78,1656.27,1611.36
1718,1625.88,1630.59,1626.44,1594.66,1497.82
1496,1656.7,1692.56,1636.55,1665.84,1649.66
1712,1537.63,1534.27,1559.29,1523.55,1399.96
1627,1685.39,1708.3,1666.3,1663.76,1611.45
1705,1638.73,1647.34,1635.32,1609.49,1516.34
1854,1737.3,1737.47,1719.35,1660.76,1548.31
1650,1802.47,1834.89,1757.64,1757.25,1732.51
1655,1645.16,1661.25,1637.04,1626.04,1548.54
2114,1764.14,1734.89,1754.92,1629.77,1438.07
2097,2111.43,2120.24,2022.89,1921.2,1854.99
2027,2081.68,2096.37,1996.07,1912.24,1858.54
1878,1992.66,2016.85,1918.56,1870.66,1834.04
1877,1879.51,1892.16,1830.29,1777.48,1699.91
1976,1903.79,1906.53,1854.63,1777.46,1674.69
1949,1972.83,1986.2,1907.14,1841.38,1772.51
2034,1973.89,1976.64,1912.56,1824.89,1727.24
1789,1976.94,2011.05,1901.88,1879.24,1867.23
1771,1785.72,1802.05,1750.74,1721.26,1646.14
1953,1817.54,1814.19,1785.34,1709.36,1584.07
1968,1961.5,1971.05,1899.05,1829.37,1749.99
1763,1921.87,1953.03,1856.87,1839.37,1815.85
1646,1735.47,1761.91,1703.62,1703.88,1653.63
1946,1719.48,1706.57,1707.27,1623.73,1468.91
1869,1932.5,1950.81,1870.32,1825.69,1770.55
1831,1864.52,1880.29,1814.2,1774.77,1707.8
1947,1864.56,1865.53,1819.97,1749.05,1643.06
1707,1893.53,1927.41,1830.35,1826.29,1813.57
2064,1798.19,1777.39,1773.02,1663.27,1496.07
1851,2017.49,2045.91,1936.42,1902.09,1890.1
1769,1836.58,1855.79,1787.08,1761.12,1707.43
1887,1803.07,1803.88,1766.07,1704.25,1599.31
1858,1886.95,1899.32,1830.94,1784.52,1720.22
1762,1841.03,1860.38,1788.95,1764.17,1716.41
1787,1773.53,1782.79,1735.89,1696.99,1617.36
1824,1802.43,1809.44,1760.2,1713.53,1632.23
1953,1863.5,1859.92,1814.91,1738.35,1635.88
2141,2009.02,1995.92,1940.76,1825.92,1714.81
2234,2171.06,2163.5,2076.87,1948.74,1875.37
2050,2191.2,2209.73,2085.12,2006.5,2012.45
1699,1971.43,2008.47,1888.26,1888.42,1921.36
1654,1693.51,1708.71,1660.86,1644.17,1587.65
1783,1691.06,1689.91,1664.82,1610.31,1511.04
1802,1796.17,1801.28,1748.85,1701.29,1632.46
1889,1832.84,1829.98,1781.86,1713.35,1629.2
1553,1815.6,1851.72,1751.24,1773.34,1799.32
1595,1547.75,1553.93,1558.31,1546.15,1491.16
1620,1586.96,1594.22,1589.31,1572.57,1519.02
1890,1674.25,1656.87,1671.8,1588.93,1471.72
1932,1894.92,1892.32,1839.95,1752.3,1686.54
1858,1908.98,1917.34,1846.36,1779.02,1740.4
1598,1787.43,1817.62,1739.27,1737.13,1743.83
1895,1659.57,1642.23,1661.96,1580.23,1449.52
1778,1861.62,1877.72,1807.05,1762.89,1730.64
1955,1815.65,1806.51,1783.5,1693.66,1587.19
2066,1980.2,1973.02,1915.09,1802.38,1710.48
2038,2057.23,2061.33,1972.32,1869.6,1812.28
1779,1971.85,2000.56,1892.35,1855.23,1854.28
1697,1753.23,1772.02,1721.49,1699.83,1652.71
1482,1635.84,1670.4,1619.6,1649.55,1635.17
1436,1456.9,1479.18,1481.67,1513.4,1459
1351,1400.34,1427.46,1433.86,1484.35,1439.44
1268,1314.64,1342.77,1364.5,1430.24,1385.52
1469,1302.39,1302.93,1368.27,1377.55,1262.59
1922,1569.46,1543.02,1596.11,1506.34,1323.02
1573,1834.89,1879.62,1777.94,1797.77,1811.23
1597,1569.81,1585.04,1576.35,1574.74,1494.97
1618,1594.13,1609.43,1596,1590.84,1510.67
1543,1592.12,1616.81,1589.9,1605.02,1547.85
1458,1512.54,1539.69,1524.05,1555.81,1501.48
1502,1457.68,1473.31,1484.9,1499.53,1413.84
1800,1566.68,1556.42,1585.29,1528.7,1378.08
1857,1813.94,1822.34,1778.28,1726.32,1633.56
1540,1779.09,1823.78,1733.45,1763.93,1765.02
1585,1543.49,1558.21,1554.04,1553.91,1464.54
1720,1612.73,1617.75,1614.68,1584.13,1471.34
1991,1786.39,1775.26,1763.88,1674.9,1527.24
1705,1923.69,1962.72,1855.48,1852.2,1848.77
1607,1679.29,1705.35,1658.8,1664.98,1609.32
1571,1593.96,1615.7,1590.4,1598.38,1527.46
1577,1567.6,1585.79,1570.08,1573.45,1492.33
1315,1507.12,1551.94,1508.05,1577.15,1562.99
1474,1344.19,1351,1393.3,1396.98,1282.67
1626,1505.11,1510.31,1523.71,1504.98,1388.96
1857,1681.91,1676.19,1672.69,1609.47,1472.18
1702,1823.05,1850.78,1774.65,1766.75,1728.7
1762,1718.18,1727.61,1694.88,1660.93,1567.08
1625,1730.94,1758.51,1697.15,1701.73,1658.15
1703,1643.9,1652.89,1632.67,1606.19,1508.55
1497,1653.64,1688.99,1628.59,1659.83,1633.87
1509,1496.05,1514.22,1506.11,1514.48,1435.5
1659,1543.24,1547.2,1550.45,1521.8,1408.7
1870,1713.49,1707.45,1694,1626.58,1497.94
1899,1884.47,1891.04,1830.56,1772.36,1693.76
1713,1860.37,1887.35,1801.56,1791.46,1768.53
1751,1726.78,1735.67,1696.36,1661.62,1578.83
1699,1743.6,1760.08,1706.41,1687.33,1628.43
1747,1715.51,1723.05,1685.95,1649.47,1565.76
1914,1794.85,1788.71,1756.9,1682.28,1570.4
1975,1938.54,1937.97,1874.74,1797.67,1718.53
2001,1991.24,1992.14,1918.23,1838.28,1772.15
1900,1985.62,1998.01,1908.48,1854.89,1823.25
2047,1946.68,1936.12,1882.94,1784.83,1686.92
2240,2105.06,2085.74,2020.69,1883.79,1784.26
2143,2219.21,2225.44,2110.82,2007.37,1999.43
1964,2106.1,2120.81,2008.65,1944.97,1949.12
1823,1923.27,1933.63,1852.75,1788.87,1773.56
1864,1825.5,1823.75,1782.81,1708.88,1647.57
1922,1872.05,1867.95,1821.73,1735,1667.19
1851,1899.24,1906.82,1838.13,1771.1,1733.38
1724,1813.19,1829.58,1766.06,1731.12,1706.25
1884,1754.85,1747.22,1732.53,1656.23,1559.4
1649,1820.57,1848.13,1767.77,1754.49,1753.24
1754,1664.44,1665.5,1656.98,1612.86,1527.62
1856,1772.22,1771.25,1744.65,1678.93,1591.45
1763,1828.47,1844.64,1781.77,1742.82,1701.93
1566,1707.38,1737.12,1678.4,1687.25,1671.59
1487,1534.12,1557.22,1542.89,1564.93,1521.11
1638,1510.71,1512.63,1534.71,1515.62,1414.44
1637,1628.47,1642.97,1623.4,1612.19,1545.06
1627,1625.5,1641.28,1620.6,1612.41,1546.33
1743,1646.99,1650.71,1643.95,1606.83,1508.22
1502,1677.71,1714.89,1652.93,1681.76,1670.16
1522,1494.8,1510.94,1515.31,1527.43,1452.73
1379,1474.91,1507.26,1491.44,1540.75,1505.41
1456,1383.83,1396.28,1427.58,1448.13,1359.76
1497,1453.71,1469.04,1482.41,1498.2,1416.28
1689,1533.84,1533.67,1554.5,1525.18,1403.87
1781,1707.17,1713.79,1691.91,1651.59,1552.04
1332,1667.01,1725.97,1635.04,1712.1,1747.05
1428,1342.25,1354.03,1393.61,1416.49,1320.58
1693,1482.49,1476.53,1515.08,1479.48,1338.57
1781,1711.55,1719.04,1694.83,1655.97,1555.24
1509,1712.49,1754.28,1679.99,1714.4,1703.44
1878,1592.55,1575.36,1608.84,1533.05,1363.17
1905,1887.1,1897.08,1837.65,1778.66,1693.8
1849,1894.09,1911.84,1840.01,1796.65,1733.07
1620,1794.1,1830.31,1749.21,1760.64,1739.15
1602,1611.56,1631.28,1606.09,1607.45,1532.01
1851,1660.04,1653.38,1657.39,1594.97,1452.84
2252,1954.51,1927.53,1908.62,1762.72,1584.02
1904,2164.72,2205.78,2057.31,2014.1,2042.78
2010,1935.24,1936.44,1880.21,1797.95,1694.84
1635,1921.97,1969.06,1850.12,1866.91,1888.49
1794,1673.2,1674.5,1662.41,1615.69,1496.36
1475,1717.67,1763.16,1679.5,1724.27,1725.86
1497,1474.6,1492.63,1491.26,1503.16,1420.32
1786,1564.31,1555.12,1576.35,1517.56,1367.96
1615,1747.36,1777.54,1709.16,1717.71,1683.53
1595,1609.4,1628.23,1599.3,1598.39,1525.75
1502,1570.84,1597.24,1563.57,1583.45,1529.68
1614,1526.53,1534.45,1535,1516.86,1413.36
1531,1593.59,1618.09,1581.73,1594.86,1539.71
1627,1553.07,1561.55,1554.93,1534.97,1436.36
1680,1641.64,1651.69,1626.18,1601.89,1514.12
1587,1660.08,1682.97,1635.06,1638.31,1587.98
1168,1483.05,1540.84,1472.92,1570.97,1602.92
1385,1216.06,1220.6,1283.36,1275.1,1158.91
1609,1436.87,1435.66,1461.16,1423.78,1300.02
1866,1675.73,1664.36,1659.47,1582.52,1448.1
1871,1876.29,1882.01,1818.82,1763.5,1697.42
1732,1845.62,1865.04,1786.74,1765.85,1737.07
1998,1805.44,1788.01,1766.76,1666.34,1533.6
1778,1953.32,1976.35,1875.4,1850.87,1851.25
1821,1797.36,1799.68,1749.98,1696.25,1622.48
1485,1746.71,1784.94,1692.12,1725.38,1748.76
2023,1602.11,1560.49,1626.24,1505.44,1327.8
1884,1983.54,1992.46,1902.24,1824.9,1807.11
1728,1838.96,1855.56,1784.77,1746.77,1732.27
1555,1675.06,1699.35,1651.55,1655.62,1645.47
1700,1576.72,1574.67,1587.38,1551.72,1463.3
1835,1723.87,1719.45,1706.23,1641.6,1551.37
1911,1848.24,1846.25,1804.76,1725.1,1646.41
1625,1835.65,1868.16,1778.07,1772.45,1782.41
1642,1618.01,1628.95,1615.29,1599.11,1534.69
1371,1563.85,1603.63,1557.91,1610.77,1616.55
1534,1394.9,1396.74,1441.72,1441.97,1342.98
1651,1550.19,1554.33,1565.14,1544.73,1452.5
1858,1693.57,1686.61,1686.03,1619.49,1501.45
1714,1819.06,1842.43,1772.79,1750.15,1717.14
1886,1750.44,1746.28,1731.02,1661.33,1548.85
1929,1895.03,1899.89,1843.97,1770.24,1688.54
1906,1922.57,1933.37,1863.95,1798.12,1732.36
1944,1914.77,1920.45,1860.41,1785.3,1703.27
1804,1909.14,1932.07,1848.19,1810.09,1772.26
1798,1800.14,1813.35,1764.22,1723.52,1650.39
1836,1805.29,1814.52,1770.45,1720.64,1635.75
2136,1910.06,1892.48,1868.41,1745.81,1594.93
